"ProvRoute","Year","Ponds"
"79420",1989,9
"79420",1990,6
"79420",1991,11
"79420",1992,5
"79420",1993,8.5
"79420",1994,20
"79420",1995,7
"79420",1996,11.5
"79420",1997,20.5
"79420",1998,7
"79420",1999,16
"79420",2000,6.5
"79420",2001,10
"79420",2002,10.5
"79420",2003,18.5
"79420",2004,20
"79420",2005,15.5
"79420",2006,16
"79420",2007,13.5
"79420",2008,6
"79420",2009,26
"79420",2010,23
"79420",2011,31
"79420",2012,30.5
"79420",2013,25.5
"79420",2014,30
"79420",2015,9.5
"79420",2016,6
"79420",2017,10.5
"79420",2018,12.5
"79420",2019,14
"79420",2022,8.5
"45218",1969,14
"45218",1970,22
"45218",1971,24
"45218",1972,25
"45218",1973,7
"45218",1974,28
"45218",1975,15
"45218",1976,13
"45218",1977,26
"45218",1978,25
"45218",1979,31
"45218",1980,8
"45218",1981,9
"45218",1982,17
"45218",1983,23
"45218",1984,14
"45218",1985,20
"45218",1986,30
"45218",1987,17
"45218",1988,6
"45218",1989,8
"45218",1990,14
"45218",1991,12
"45218",1992,13
"45218",1993,12
"45218",1994,12
"45218",1995,21
"45218",1996,47
"45218",1997,23
"45218",1998,20
"45218",1999,16
"45218",2000,26
"45218",2001,57
"45218",2002,0
"45218",2003,21
"45218",2004,42
"45218",2005,69
"45218",2006,38
"45218",2007,96
"45218",2008,32
"45218",2009,96
"45218",2010,30
"45218",2011,36
"45218",2012,20
"45218",2013,34
"45218",2014,50
"45218",2015,31
"45218",2016,23
"45218",2017,24
"45218",2018,14
"45218",2019,18
"45218",2022,48
"4608",1969,9
"4608",1970,7
"4608",1971,7
"4608",1972,10.3333333333333
"4608",1973,12.3333333333333
"4608",1974,20
"4608",1975,12
"4608",1976,8
"4608",1977,5.66666666666667
"4608",1978,6.33333333333333
"4608",1979,5.66666666666667
"4608",1980,12.3333333333333
"4608",1981,9.33333333333333
"4608",1982,8.33333333333333
"4608",1983,9.33333333333333
"4608",1984,7
"4608",1985,12
"4608",1986,6
"4608",1987,12
"4608",1988,10.6666666666667
"4608",1989,10.6666666666667
"4608",1990,10.6666666666667
"4608",1991,10.3333333333333
"4608",1992,7.33333333333333
"4608",1993,13.6666666666667
"4608",1994,9.66666666666667
"4608",1995,8.66666666666667
"4608",1996,18.6666666666667
"4608",1997,17
"4608",1998,10.6666666666667
"4608",1999,4.66666666666667
"4608",2000,8
"4608",2001,7
"4608",2002,10
"4608",2003,24
"4608",2004,12.6666666666667
"4608",2005,10
"4608",2006,36.6666666666667
"4608",2007,39.6666666666667
"4608",2008,9.66666666666667
"4608",2009,11.6666666666667
"4608",2010,12.3333333333333
"4608",2011,18.3333333333333
"4608",2012,8.66666666666667
"4608",2013,19.3333333333333
"4608",2014,29.3333333333333
"4608",2015,9.33333333333333
"4608",2016,6.33333333333333
"4608",2017,10.6666666666667
"4608",2018,21
"4608",2019,11.6666666666667
"4608",2022,5.66666666666667
"79417",1969,16.75
"79417",1970,26.75
"79417",1971,12.25
"79417",1972,18
"79417",1973,4.5
"79417",1974,18.5
"79417",1975,33
"79417",1976,17.5
"79417",1977,7.5
"79417",1978,21.5
"79417",1979,20
"79417",1980,8.5
"79417",1981,8.25
"79417",1982,16
"79417",1983,16.75
"79417",1984,13.5
"79417",1985,10.75
"79417",1986,35.5
"79417",1987,15.5
"79417",1988,9.25
"79417",1989,10.25
"79417",1990,6
"79417",1991,19.75
"79417",1992,7.25
"79417",1993,10
"79417",1994,20.75
"79417",1995,10.5
"79417",1996,24.25
"79417",1997,32.5
"79417",1998,14.75
"79417",1999,29.25
"79417",2000,5.75
"79417",2001,10
"79417",2002,16.5
"79417",2003,47
"79417",2004,16.5
"79417",2005,15.75
"79417",2006,21.75
"79417",2007,19.75
"79417",2008,8
"79417",2009,30.75
"79417",2010,37.75
"79417",2011,37.25
"79417",2012,41.75
"79417",2013,32.5
"79417",2014,27.5
"79417",2015,14.5
"79417",2016,5.75
"79417",2017,11
"79417",2018,16.75
"79417",2019,19.5
"79417",2022,8
"4127",1969,49.5
"4127",1970,41
"4127",1971,32
"4127",1972,75
"4127",1973,67.5
"4127",1974,109.5
"4127",1975,25.5
"4127",1976,45
"4127",1977,33
"4127",1978,16
"4127",1979,63
"4127",1980,41.5
"4127",1981,59.5
"4127",1982,69
"4127",1983,43.5
"4127",1984,43.5
"4127",1985,86
"4127",1986,115
"4127",1987,49
"4127",1988,29
"4127",1989,33
"4127",1990,31.5
"4127",1991,48
"4127",1992,48.5
"4127",1993,56.5
"4127",1994,62.5
"4127",1995,75.5
"4127",1996,77
"4127",1997,97.5
"4127",1998,52
"4127",1999,29
"4127",2000,22.5
"4127",2001,28.5
"4127",2002,16.5
"4127",2003,28.5
"4127",2004,20.5
"4127",2005,121.5
"4127",2006,121
"4127",2007,51.5
"4127",2008,55
"4127",2009,36.5
"4127",2010,21.5
"4127",2011,61.5
"4127",2012,28.5
"4127",2013,93.5
"4127",2014,82
"4127",2015,59
"4127",2016,40
"4127",2017,104.5
"4127",2018,77.5
"4127",2019,64
"4127",2022,58
"4126",1969,34.6666666666667
"4126",1970,35
"4126",1971,26.3333333333333
"4126",1972,50.6666666666667
"4126",1973,41.6666666666667
"4126",1974,72
"4126",1975,21.6666666666667
"4126",1976,23.6666666666667
"4126",1977,26
"4126",1978,19
"4126",1979,27.6666666666667
"4126",1980,31.6666666666667
"4126",1981,35.3333333333333
"4126",1982,22.3333333333333
"4126",1983,21
"4126",1984,32.6666666666667
"4126",1985,39.6666666666667
"4126",1986,49
"4126",1987,31.6666666666667
"4126",1988,21.3333333333333
"4126",1989,19.6666666666667
"4126",1990,42
"4126",1991,32.3333333333333
"4126",1992,27.3333333333333
"4126",1993,32.6666666666667
"4126",1994,32
"4126",1995,35.6666666666667
"4126",1996,31.6666666666667
"4126",1997,37.3333333333333
"4126",1998,31
"4126",1999,11
"4126",2000,16
"4126",2001,14.6666666666667
"4126",2002,7
"4126",2003,9
"4126",2004,27.6666666666667
"4126",2005,60.3333333333333
"4126",2006,76
"4126",2007,32
"4126",2008,55.3333333333333
"4126",2009,28.6666666666667
"4126",2010,22
"4126",2011,45
"4126",2012,26
"4126",2013,52.3333333333333
"4126",2014,44.6666666666667
"4126",2015,35.6666666666667
"4126",2016,28.6666666666667
"4126",2017,50.6666666666667
"4126",2018,35.6666666666667
"4126",2019,38.6666666666667
"4126",2022,NA
"4121",1969,55
"4121",1970,39
"4121",1971,11
"4121",1972,11
"4121",1973,13
"4121",1974,87
"4121",1975,13
"4121",1976,13
"4121",1977,9
"4121",1978,10
"4121",1979,11
"4121",1980,13
"4121",1981,33
"4121",1982,60
"4121",1983,46
"4121",1984,16
"4121",1985,30
"4121",1986,45
"4121",1987,19
"4121",1988,8
"4121",1989,10
"4121",1990,33
"4121",1991,38
"4121",1992,43
"4121",1993,30
"4121",1994,26
"4121",1995,16
"4121",1996,51
"4121",1997,22
"4121",1998,13
"4121",1999,17
"4121",2000,28
"4121",2001,9
"4121",2002,21
"4121",2003,39
"4121",2004,10
"4121",2005,37
"4121",2006,26
"4121",2007,24
"4121",2008,10
"4121",2009,8
"4121",2010,8
"4121",2011,42
"4121",2012,21
"4121",2013,36
"4121",2014,61
"4121",2015,15
"4121",2016,NA
"4121",2017,20
"4121",2018,13
"4121",2019,18
"4121",2022,13
"79418",1969,7.66666666666667
"79418",1970,21.3333333333333
"79418",1971,7.33333333333333
"79418",1972,12.6666666666667
"79418",1973,4.66666666666667
"79418",1974,12.3333333333333
"79418",1975,26.6666666666667
"79418",1976,9
"79418",1977,7
"79418",1978,13.3333333333333
"79418",1979,13
"79418",1980,5.66666666666667
"79418",1981,9
"79418",1982,10
"79418",1983,8.33333333333333
"79418",1984,8.66666666666667
"79418",1985,8.66666666666667
"79418",1986,19
"79418",1987,11.6666666666667
"79418",1988,10.3333333333333
"79418",1989,9.33333333333333
"79418",1990,7.33333333333333
"79418",1991,17
"79418",1992,6
"79418",1993,9
"79418",1994,12.6666666666667
"79418",1995,8.33333333333333
"79418",1996,16
"79418",1997,20.6666666666667
"79418",1998,9
"79418",1999,16.6666666666667
"79418",2000,5.33333333333333
"79418",2001,9
"79418",2002,11
"79418",2003,26
"79418",2004,15.6666666666667
"79418",2005,12
"79418",2006,15.6666666666667
"79418",2007,10.3333333333333
"79418",2008,5
"79418",2009,21.3333333333333
"79418",2010,22
"79418",2011,26
"79418",2012,27
"79418",2013,19
"79418",2014,21.3333333333333
"79418",2015,10
"79418",2016,6
"79418",2017,8.66666666666667
"79418",2018,8.66666666666667
"79418",2019,11.3333333333333
"79418",2022,7.66666666666667
"4120",1969,27.6666666666667
"4120",1970,45.3333333333333
"4120",1971,25.3333333333333
"4120",1972,36.3333333333333
"4120",1973,47
"4120",1974,107
"4120",1975,20.6666666666667
"4120",1976,27.3333333333333
"4120",1977,22.3333333333333
"4120",1978,17.6666666666667
"4120",1979,30
"4120",1980,32.6666666666667
"4120",1981,40
"4120",1982,32
"4120",1983,58.3333333333333
"4120",1984,26
"4120",1985,50
"4120",1986,49.3333333333333
"4120",1987,36.3333333333333
"4120",1988,21.3333333333333
"4120",1989,18.6666666666667
"4120",1990,34
"4120",1991,31
"4120",1992,26.3333333333333
"4120",1993,32.6666666666667
"4120",1994,35.3333333333333
"4120",1995,31
"4120",1996,32.3333333333333
"4120",1997,38.6666666666667
"4120",1998,21.3333333333333
"4120",1999,19.6666666666667
"4120",2000,26.3333333333333
"4120",2001,12
"4120",2002,15
"4120",2003,26.3333333333333
"4120",2004,10
"4120",2005,64.6666666666667
"4120",2006,64.6666666666667
"4120",2007,54.3333333333333
"4120",2008,21.3333333333333
"4120",2009,15.3333333333333
"4120",2010,12.6666666666667
"4120",2011,45.6666666666667
"4120",2012,19
"4120",2013,38.3333333333333
"4120",2014,47.6666666666667
"4120",2015,32
"4120",2016,15
"4120",2017,45
"4120",2018,34
"4120",2019,29.6666666666667
"4120",2022,30.6666666666667
"4122",1969,8
"4122",1970,5
"4122",1971,NA
"4122",1972,14
"4122",1973,16
"4122",1974,29
"4122",1975,6
"4122",1976,5
"4122",1977,4
"4122",1978,5
"4122",1979,8
"4122",1980,12
"4122",1981,11
"4122",1982,21
"4122",1983,20
"4122",1984,7
"4122",1985,6
"4122",1986,11
"4122",1987,7
"4122",1988,4
"4122",1989,8
"4122",1990,13
"4122",1991,18
"4122",1992,8
"4122",1993,18
"4122",1994,9
"4122",1995,7
"4122",1996,17
"4122",1997,10
"4122",1998,6
"4122",1999,5
"4122",2000,16
"4122",2001,4
"4122",2002,13
"4122",2003,13
"4122",2004,8
"4122",2005,14
"4122",2006,8
"4122",2007,24
"4122",2008,12
"4122",2009,5
"4122",2010,6
"4122",2011,19
"4122",2012,8
"4122",2013,10
"4122",2014,37
"4122",2015,7
"4122",2016,6
"4122",2017,9
"4122",2018,9
"4122",2019,19
"4122",2022,10
"45242",1969,NA
"45242",1970,12
"45242",1971,6.5
"45242",1972,21
"45242",1973,7.5
"45242",1974,34.5
"45242",1975,9
"45242",1976,15.5
"45242",1977,39
"45242",1978,19
"45242",1979,16.5
"45242",1980,7
"45242",1981,5.5
"45242",1982,7.5
"45242",1983,8
"45242",1984,3.5
"45242",1985,8.5
"45242",1986,27.5
"45242",1987,4.5
"45242",1988,6
"45242",1989,4
"45242",1990,15
"45242",1991,15.5
"45242",1992,7.5
"45242",1993,10.5
"45242",1994,8.5
"45242",1995,5.5
"45242",1996,25
"45242",1997,26.5
"45242",1998,22
"45242",1999,7
"45242",2000,12
"45242",2001,63
"45242",2002,0
"45242",2003,8.5
"45242",2004,15.5
"45242",2005,59
"45242",2006,18.5
"45242",2007,27
"45242",2008,19
"45242",2009,74
"45242",2010,9
"45242",2011,19
"45242",2012,5
"45242",2013,15.5
"45242",2014,25.5
"45242",2015,19.5
"45242",2016,11
"45242",2017,20.5
"45242",2018,8
"45242",2019,8
"45242",2022,15
"4119",1969,25.5
"4119",1970,37.5
"4119",1971,25
"4119",1972,31
"4119",1973,37.5
"4119",1974,86.5
"4119",1975,22
"4119",1976,22.5
"4119",1977,20
"4119",1978,17.5
"4119",1979,30
"4119",1980,30
"4119",1981,32
"4119",1982,25
"4119",1983,36
"4119",1984,25.5
"4119",1985,41.5
"4119",1986,49.5
"4119",1987,30.5
"4119",1988,17.5
"4119",1989,14
"4119",1990,30
"4119",1991,21.5
"4119",1992,20.5
"4119",1993,30
"4119",1994,28.5
"4119",1995,19
"4119",1996,25
"4119",1997,39.5
"4119",1998,15.5
"4119",1999,18
"4119",2000,15.5
"4119",2001,10
"4119",2002,11
"4119",2003,15
"4119",2004,10.5
"4119",2005,50
"4119",2006,56
"4119",2007,28
"4119",2008,21.5
"4119",2009,14.5
"4119",2010,11.5
"4119",2011,40.5
"4119",2012,16.5
"4119",2013,31.5
"4119",2014,36.5
"4119",2015,28
"4119",2016,14
"4119",2017,37.5
"4119",2018,27.5
"4119",2019,25
"4119",2022,29
"79408",1969,11
"79408",1970,22
"79408",1971,15
"79408",1972,6
"79408",1973,6
"79408",1974,9
"79408",1975,7
"79408",1976,5
"79408",1977,2
"79408",1978,13
"79408",1979,3
"79408",1980,1
"79408",1981,2
"79408",1982,3
"79408",1983,5
"79408",1984,2
"79408",1985,7
"79408",1986,4
"79408",1987,4
"79408",1988,2
"79408",1989,3
"79408",1990,3
"79408",1991,3
"79408",1992,1
"79408",1993,4
"79408",1994,22
"79408",1995,3
"79408",1996,12
"79408",1997,14
"79408",1998,2
"79408",1999,11
"79408",2000,2
"79408",2001,4
"79408",2002,2
"79408",2003,13
"79408",2004,6
"79408",2005,3
"79408",2006,7
"79408",2007,6
"79408",2008,1
"79408",2009,1
"79408",2010,5
"79408",2011,13
"79408",2012,14
"79408",2013,9
"79408",2014,14
"79408",2015,9
"79408",2016,1
"79408",2017,7
"79408",2018,6
"79408",2019,6
"79408",2022,2
"4118",1969,11
"4118",1970,28.5
"4118",1971,37
"4118",1972,40
"4118",1973,41
"4118",1974,80
"4118",1975,17.5
"4118",1976,28.5
"4118",1977,28
"4118",1978,25
"4118",1979,26
"4118",1980,27
"4118",1981,28
"4118",1982,28.5
"4118",1983,19
"4118",1984,27.5
"4118",1985,42.5
"4118",1986,52.5
"4118",1987,34
"4118",1988,24.5
"4118",1989,24.5
"4118",1990,33
"4118",1991,33
"4118",1992,22
"4118",1993,31.5
"4118",1994,38
"4118",1995,29
"4118",1996,24.5
"4118",1997,52
"4118",1998,26.5
"4118",1999,24
"4118",2000,29
"4118",2001,23
"4118",2002,8.5
"4118",2003,16
"4118",2004,21
"4118",2005,71.5
"4118",2006,78.5
"4118",2007,23.5
"4118",2008,69.5
"4118",2009,30
"4118",2010,32.5
"4118",2011,49.5
"4118",2012,27.5
"4118",2013,73
"4118",2014,67.5
"4118",2015,55
"4118",2016,46.5
"4118",2017,63.5
"4118",2018,46.5
"4118",2019,45.5
"4118",2022,NA
"4113",1969,31.6666666666667
"4113",1970,46
"4113",1971,42.3333333333333
"4113",1972,21
"4113",1973,17.3333333333333
"4113",1974,122.333333333333
"4113",1975,31
"4113",1976,18.3333333333333
"4113",1977,7.33333333333333
"4113",1978,13.3333333333333
"4113",1979,17
"4113",1980,25.6666666666667
"4113",1981,15
"4113",1982,15
"4113",1983,7
"4113",1984,15.6666666666667
"4113",1985,49.6666666666667
"4113",1986,14
"4113",1987,47.6666666666667
"4113",1988,15
"4113",1989,29
"4113",1990,29.3333333333333
"4113",1991,19.3333333333333
"4113",1992,21.6666666666667
"4113",1993,33.6666666666667
"4113",1994,30
"4113",1995,25
"4113",1996,25.6666666666667
"4113",1997,41.6666666666667
"4113",1998,14.6666666666667
"4113",1999,12.3333333333333
"4113",2000,18
"4113",2001,13.6666666666667
"4113",2002,18
"4113",2003,25.3333333333333
"4113",2004,12.3333333333333
"4113",2005,24
"4113",2006,42.3333333333333
"4113",2007,61.3333333333333
"4113",2008,17.6666666666667
"4113",2009,8
"4113",2010,12
"4113",2011,48
"4113",2012,13.6666666666667
"4113",2013,33
"4113",2014,31
"4113",2015,22.3333333333333
"4113",2016,14.3333333333333
"4113",2017,29.3333333333333
"4113",2018,27.6666666666667
"4113",2019,29
"4113",2022,15.6666666666667
"79309",1969,9.5
"79309",1970,13.5
"79309",1971,11.5
"79309",1972,7
"79309",1973,21
"79309",1974,25
"79309",1975,37
"79309",1976,12.5
"79309",1977,8
"79309",1978,22
"79309",1979,15
"79309",1980,5
"79309",1981,6.5
"79309",1982,11
"79309",1983,12
"79309",1984,12
"79309",1985,18.5
"79309",1986,20
"79309",1987,18
"79309",1988,7
"79309",1989,10
"79309",1990,7
"79309",1991,45.5
"79309",1992,7.5
"79309",1993,10
"79309",1994,22
"79309",1995,11.5
"79309",1996,28
"79309",1997,27.5
"79309",1998,9
"79309",1999,18
"79309",2000,5.5
"79309",2001,8
"79309",2002,10
"79309",2003,34
"79309",2004,20
"79309",2005,18.5
"79309",2006,20.5
"79309",2007,20
"79309",2008,9
"79309",2009,15.5
"79309",2010,37.5
"79309",2011,29.5
"79309",2012,31.5
"79309",2013,13.5
"79309",2014,19.5
"79309",2015,9.5
"79309",2016,7.5
"79309",2017,14
"79309",2018,10.5
"79309",2019,17
"79309",2022,12
"4112",1969,13.2
"4112",1970,18.6
"4112",1971,14.2
"4112",1972,10.2
"4112",1973,15.6
"4112",1974,64.6
"4112",1975,22.2
"4112",1976,15.2
"4112",1977,10.2
"4112",1978,12.8
"4112",1979,12.8
"4112",1980,18.8
"4112",1981,12.2
"4112",1982,16.2
"4112",1983,9.2
"4112",1984,20.6
"4112",1985,49.4
"4112",1986,18
"4112",1987,39.2
"4112",1988,17.2
"4112",1989,33
"4112",1990,32.8
"4112",1991,16.4
"4112",1992,28.2
"4112",1993,38.2
"4112",1994,36
"4112",1995,18.4
"4112",1996,24.4
"4112",1997,29.2
"4112",1998,14.6
"4112",1999,13.6
"4112",2000,19.4
"4112",2001,12.2
"4112",2002,19.2
"4112",2003,29.8
"4112",2004,13
"4112",2005,36.8
"4112",2006,36.6
"4112",2007,57.6
"4112",2008,17.8
"4112",2009,12.2
"4112",2010,23
"4112",2011,48
"4112",2012,26.6
"4112",2013,49.2
"4112",2014,35.2
"4112",2015,23.8
"4112",2016,23.2
"4112",2017,25.6
"4112",2018,25.8
"4112",2019,22
"4112",2022,19.2
"4115",1969,26
"4115",1970,37.5
"4115",1971,10.25
"4115",1972,12.75
"4115",1973,18.75
"4115",1974,50
"4115",1975,14
"4115",1976,9
"4115",1977,7.25
"4115",1978,11.5
"4115",1979,12.25
"4115",1980,14
"4115",1981,20
"4115",1982,16.5
"4115",1983,14.75
"4115",1984,11.25
"4115",1985,16.75
"4115",1986,17.25
"4115",1987,43
"4115",1988,12.75
"4115",1989,21.75
"4115",1990,27
"4115",1991,19
"4115",1992,12.5
"4115",1993,16.75
"4115",1994,11.75
"4115",1995,17.75
"4115",1996,30.25
"4115",1997,25
"4115",1998,23.5
"4115",1999,10
"4115",2000,11
"4115",2001,11.75
"4115",2002,14.75
"4115",2003,24.25
"4115",2004,11.75
"4115",2005,19.5
"4115",2006,21.5
"4115",2007,90
"4115",2008,20.25
"4115",2009,15
"4115",2010,10.75
"4115",2011,33
"4115",2012,13
"4115",2013,15.75
"4115",2014,33
"4115",2015,11
"4115",2016,11.25
"4115",2017,13.25
"4115",2018,15
"4115",2019,17.25
"4115",2022,10.5
"4114",1969,13.5
"4114",1970,25.25
"4114",1971,13
"4114",1972,21.25
"4114",1973,13.25
"4114",1974,32.25
"4114",1975,12.25
"4114",1976,11
"4114",1977,6.5
"4114",1978,14
"4114",1979,9.5
"4114",1980,18.5
"4114",1981,24.25
"4114",1982,15.75
"4114",1983,11.5
"4114",1984,14.75
"4114",1985,13.5
"4114",1986,14.25
"4114",1987,32
"4114",1988,14
"4114",1989,18.75
"4114",1990,19.25
"4114",1991,16.25
"4114",1992,15
"4114",1993,33
"4114",1994,15.75
"4114",1995,20.75
"4114",1996,25.25
"4114",1997,27.25
"4114",1998,31.25
"4114",1999,15.25
"4114",2000,19
"4114",2001,13
"4114",2002,17.75
"4114",2003,24
"4114",2004,16.25
"4114",2005,18.25
"4114",2006,24.5
"4114",2007,63.6666666666667
"4114",2008,25.25
"4114",2009,24.25
"4114",2010,19.25
"4114",2011,37
"4114",2012,16.75
"4114",2013,26.75
"4114",2014,45
"4114",2015,17.75
"4114",2016,14.25
"4114",2017,19
"4114",2018,27.75
"4114",2019,20.5
"4114",2022,12
"79043",1969,23.5
"79043",1970,29
"79043",1971,20.75
"79043",1972,41.5
"79043",1973,25.25
"79043",1974,60.25
"79043",1975,48.75
"79043",1976,24
"79043",1977,25.5
"79043",1978,22
"79043",1979,40.5
"79043",1980,19.5
"79043",1981,21.5
"79043",1982,20.75
"79043",1983,16.75
"79043",1984,35.75
"79043",1985,42.75
"79043",1986,34.5
"79043",1987,24.75
"79043",1988,20
"79043",1989,20
"79043",1990,17.5
"79043",1991,21.75
"79043",1992,10.5
"79043",1993,12
"79043",1994,15
"79043",1995,21
"79043",1996,22.25
"79043",1997,40.75
"79043",1998,15.25
"79043",1999,23.25
"79043",2000,14.5
"79043",2001,13.5
"79043",2002,12
"79043",2003,11
"79043",2004,21
"79043",2005,54.75
"79043",2006,41.25
"79043",2007,38.25
"79043",2008,41.25
"79043",2009,27.25
"79043",2010,17.75
"79043",2011,33.5
"79043",2012,20.25
"79043",2013,39.25
"79043",2014,38.5
"79043",2015,18.25
"79043",2016,18.75
"79043",2017,36.5
"79043",2018,25.75
"79043",2019,20.25
"79043",2022,24.5
"79042",1969,22.3333333333333
"79042",1970,16.3333333333333
"79042",1971,15.6666666666667
"79042",1972,29
"79042",1973,23.6666666666667
"79042",1974,62
"79042",1975,46.3333333333333
"79042",1976,16
"79042",1977,24
"79042",1978,28.6666666666667
"79042",1979,52
"79042",1980,17.6666666666667
"79042",1981,25.3333333333333
"79042",1982,18.3333333333333
"79042",1983,21.6666666666667
"79042",1984,35.6666666666667
"79042",1985,59.3333333333333
"79042",1986,35.3333333333333
"79042",1987,35
"79042",1988,24.3333333333333
"79042",1989,27.6666666666667
"79042",1990,24.3333333333333
"79042",1991,19.6666666666667
"79042",1992,11
"79042",1993,10
"79042",1994,23
"79042",1995,25
"79042",1996,30.6666666666667
"79042",1997,58
"79042",1998,20
"79042",1999,39.6666666666667
"79042",2000,21
"79042",2001,14.3333333333333
"79042",2002,11.6666666666667
"79042",2003,7.33333333333333
"79042",2004,28
"79042",2005,63.3333333333333
"79042",2006,50.3333333333333
"79042",2007,48.6666666666667
"79042",2008,56
"79042",2009,38.6666666666667
"79042",2010,14.6666666666667
"79042",2011,37.6666666666667
"79042",2012,19.6666666666667
"79042",2013,52.6666666666667
"79042",2014,58.3333333333333
"79042",2015,17
"79042",2016,21.6666666666667
"79042",2017,41.6666666666667
"79042",2018,27.3333333333333
"79042",2019,24
"79042",2022,44.3333333333333
"45124",1969,14.5
"45124",1970,36.3333333333333
"45124",1971,30.6666666666667
"45124",1972,47.3333333333333
"45124",1973,9.33333333333333
"45124",1974,33.3333333333333
"45124",1975,11.6666666666667
"45124",1976,26.6666666666667
"45124",1977,15
"45124",1978,42.3333333333333
"45124",1979,28
"45124",1980,7.66666666666667
"45124",1981,9.66666666666667
"45124",1982,10
"45124",1983,41.6666666666667
"45124",1984,20.3333333333333
"45124",1985,20.3333333333333
"45124",1986,57.6666666666667
"45124",1987,32
"45124",1988,38.3333333333333
"45124",1989,13.6666666666667
"45124",1990,28.3333333333333
"45124",1991,31.6666666666667
"45124",1992,18.6666666666667
"45124",1993,16
"45124",1994,24.3333333333333
"45124",1995,25.6666666666667
"45124",1996,51
"45124",1997,56.3333333333333
"45124",1998,31.3333333333333
"45124",1999,18
"45124",2000,29.3333333333333
"45124",2001,31.3333333333333
